Time  Force
93.791  34.0
93.807  34.0
93.824  34.0
93.841  34.0
93.858  34.0
93.876  34.0
93.89  34.0
93.907  34.0
93.924  34.0
93.941  34.0
93.956  34.0
93.973  34.0
93.991  34.0
94.007  34.0
94.024  34.0
94.041  34.0
94.057  34.0
94.074  34.0
94.09  34.0
94.107  34.0
94.124  34.0
94.14  34.0
94.157  33.0
94.174  33.0
94.191  33.0
94.207  33.0
94.224  33.0
94.241  33.0
94.258  33.0
94.274  33.0
94.291  33.0
94.308  33.0
94.325  33.0
94.34  33.0
94.357  34.0
94.374  34.0
94.392  34.0
94.406  34.0
94.424  34.0
94.441  34.0
94.458  34.0
94.474  34.0
94.49  34.0
94.507  34.0
94.524  34.0
94.54  34.0
94.557  34.0
94.574  34.0
94.59  34.0
94.607  34.0
94.624  34.0
94.64  34.0
94.657  34.0
94.674  34.0
94.691  34.0
94.707  34.0
94.723  34.0
94.74  33.0
94.757  33.0
94.774  33.0
94.791  33.0
94.807  33.0
94.824  33.0
94.84  33.0
94.857  33.0
94.875  33.0
94.891  33.0
94.908  33.0
94.924  33.0
94.941  33.0
94.957  34.0
94.975  34.0
94.991  34.0
95.007  34.0
95.024  34.0
95.041  34.0
95.057  34.0
95.074  34.0
95.091  34.0
95.107  34.0
95.124  34.0
95.141  34.0
95.157  33.0
95.174  33.0
95.19  33.0
95.207  33.0
95.224  33.0
95.24  33.0
95.257  33.0
95.274  33.0
95.291  33.0
95.308  33.0
95.324  33.0
95.341  33.0
95.358  33.0
95.373  33.0
95.391  33.0
95.407  33.0
95.423  33.0
95.44  33.0
95.458  33.0
95.473  33.0
95.49  33.0
95.507  33.0
95.524  33.0
95.54  33.0
95.557  34.0
95.574  34.0
95.591  34.0
95.607  34.0
95.623  34.0
95.64  34.0
95.657  34.0
95.674  34.0
95.691  34.0
95.707  34.0
95.724  34.0
95.741  34.0
95.757  34.0
95.774  34.0
95.791  34.0
95.807  34.0
95.824  34.0
95.84  34.0
95.857  34.0
95.874  34.0
95.891  34.0
95.908  34.0
95.924  34.0
95.941  34.0
95.958  34.0
95.974  34.0
95.992  34.0
96.008  34.0
96.024  34.0
96.042  34.0
96.058  34.0
96.074  34.0
96.091  34.0
96.107  34.0
96.124  34.0
96.14  33.0
96.157  33.0
96.174  33.0
96.191  33.0
96.207  33.0
96.224  33.0
96.241  33.0
96.258  33.0
96.274  33.0
96.291  33.0
96.312  33.0
96.324  33.0
96.34  34.0
96.357  34.0
96.374  34.0
96.391  34.0
96.407  34.0
96.425  34.0
96.441  34.0
96.457  34.0
96.474  34.0
96.491  34.0
96.507  34.0
96.524  34.0
96.541  34.0
96.557  33.0
96.574  33.0
96.591  33.0
96.608  33.0
96.624  33.0
96.644  33.0
96.666  33.0
96.678  33.0
96.691  33.0
96.709  33.0
96.727  33.0
96.741  33.0
96.757  33.0
96.774  33.0
96.793  33.0
96.808  33.0
96.824  33.0
96.841  33.0
96.858  33.0
96.874  33.0
96.892  33.0
96.908  33.0
96.924  33.0
96.941  33.0
96.958  33.0
96.975  33.0
96.991  33.0
97.008  33.0
97.024  33.0
97.04  33.0
97.057  33.0
97.074  33.0
97.091  33.0
97.107  33.0
97.124  33.0
97.141  33.0
97.157  33.0
97.174  33.0
97.19  33.0
97.207  33.0
97.225  33.0
97.241  33.0
97.259  33.0
97.277  33.0
97.29  33.0
97.307  33.0
97.325  33.0
97.342  33.0
97.367  33.0
97.375  33.0
97.392  33.0
97.41  33.0
97.427  33.0
97.442  33.0
97.461  33.0
97.476  33.0
97.493  33.0
97.509  33.0
97.527  33.0
97.544  33.0
97.561  33.0
97.577  33.0
97.594  33.0
97.61  33.0
97.627  33.0
97.643  33.0
97.662  33.0
97.679  33.0
97.694  33.0
97.709  33.0
97.725  33.0
97.744  33.0
97.762  33.0
97.775  33.0
97.793  33.0
97.811  33.0
97.825  33.0
97.842  33.0
97.859  33.0
97.876  33.0
97.894  33.0
97.91  33.0
97.929  33.0
97.947  33.0
97.959  845.0
97.975  845.0
98.004  845.0
98.011  845.0
98.028  845.0
98.045  845.0
98.063  845.0
98.08  845.0
98.098  845.0
98.112  845.0
98.128  845.0
98.149  845.0
98.163  845.0
98.178  845.0
98.197  845.0
98.212  845.0
98.228  845.0
98.246  845.0
98.262  845.0
98.279  845.0
98.297  845.0
98.312  845.0
98.328  845.0
98.347  845.0
98.365  846.0
98.385  846.0
98.398  846.0
98.412  846.0
98.43  846.0
98.446  846.0
98.461  846.0
98.479  846.0
98.497  846.0
98.515  846.0
98.535  846.0
98.546  846.0
98.563  845.0
98.582  845.0
98.599  845.0
98.613  845.0
98.629  845.0
98.646  845.0
98.665  845.0
98.682  845.0
98.7  845.0
98.714  845.0
98.73  845.0
98.749  845.0
98.764  845.0
98.779  845.0
98.796  845.0
98.813  845.0
98.83  845.0
98.848  845.0
98.865  845.0
98.886  845.0
98.9  845.0
98.912  845.0
98.93  845.0
98.948  845.0
98.962  846.0
98.98  846.0
98.999  846.0
99.014  846.0
99.029  846.0
99.046  846.0
99.064  846.0
99.082  846.0
99.096  846.0
99.112  846.0
99.13  846.0
99.146  846.0
99.164  845.0
99.181  845.0
99.197  845.0
99.219  845.0
99.23  845.0
99.247  845.0
99.265  845.0
99.282  845.0
99.3  845.0
99.32  845.0
99.334  845.0
99.349  845.0
99.385  845.0
99.396  845.0
99.413  845.0
99.428  845.0
99.449  845.0
99.461  845.0
99.478  845.0
99.497  845.0
99.512  845.0
99.527  845.0
99.543  845.0
99.568  845.0
99.586  845.0
99.594  845.0
99.617  845.0
99.632  845.0
99.653  845.0
99.667  845.0
99.686  845.0
99.704  845.0
99.721  845.0
99.736  845.0
99.758  845.0
99.77  845.0
99.792  845.0
99.803  845.0
99.82  845.0
99.839  845.0
99.853  845.0
99.88  845.0
99.888  845.0
99.906  845.0
99.923  845.0
99.939  845.0
99.957  844.0
99.974  844.0
99.99  844.0
100.007  844.0
100.024  844.0
100.038  844.0
100.062  844.0
100.072  844.0
100.088  844.0
100.106  844.0
100.123  844.0
100.139  844.0
100.156  844.0
100.172  844.0
100.189  844.0
100.205  844.0
100.223  844.0
100.239  844.0
100.256  844.0
100.272  844.0
100.289  844.0
100.306  844.0
100.322  844.0
100.339  844.0
100.356  845.0
100.372  845.0
100.39  845.0
100.406  845.0
100.422  845.0
100.439  845.0
100.456  845.0
100.472  845.0
100.489  845.0
100.505  845.0
100.523  845.0
100.539  845.0
100.556  844.0
100.572  844.0
100.589  844.0
100.606  844.0
100.622  844.0
100.639  844.0
100.656  844.0
100.672  844.0
100.689  844.0
100.705  844.0
100.722  844.0
100.739  844.0
100.756  844.0
100.772  844.0
100.789  844.0
100.805  844.0
100.822  844.0
100.839  844.0
100.855  844.0
100.872  844.0
100.889  844.0
100.906  844.0
100.922  844.0
100.94  844.0
100.956  844.0
100.973  844.0
100.988  844.0
101.006  844.0
101.022  844.0
101.04  844.0
101.056  844.0
101.072  844.0
101.089  844.0
101.106  844.0
101.122  844.0
101.139  844.0
101.156  845.0
101.172  845.0
101.189  845.0
101.206  845.0
101.222  845.0
101.239  845.0
101.256  845.0
101.272  845.0
101.289  845.0
101.306  845.0
101.323  845.0
101.339  845.0
101.356  845.0
101.372  845.0
101.39  845.0
101.406  845.0
101.422  845.0
101.439  845.0
101.456  845.0
101.473  845.0
101.489  845.0
101.506  845.0
101.522  845.0
101.539  845.0
101.556  845.0
101.572  845.0
101.589  845.0
101.605  845.0
101.622  845.0
101.639  845.0
101.656  845.0
101.673  845.0
101.688  845.0
101.706  845.0
101.722  845.0
101.74  845.0
101.756  845.0
101.772  845.0
101.79  845.0
101.806  845.0
101.823  845.0
101.839  845.0
101.855  845.0
101.872  845.0
101.889  845.0
101.906  845.0
101.922  845.0
101.939  845.0
101.956  845.0
101.973  845.0
101.989  845.0
102.005  845.0
102.022  845.0
102.039  845.0
102.055  845.0
102.072  845.0
102.09  845.0
102.105  845.0
102.123  845.0
102.139  845.0
102.156  844.0
102.173  844.0
102.19  844.0
102.206  844.0
102.222  844.0
102.24  844.0
102.255  844.0
102.28  844.0
102.299  844.0
102.32  844.0
102.339  844.0
102.359  33.0
102.373  33.0
102.391  33.0
102.417  33.0
102.425  33.0
102.442  33.0
102.459  33.0
102.476  33.0
102.495  33.0
102.515  33.0
102.536  34.0
102.557  34.0
102.579  34.0
102.587  34.0
102.604  34.0
102.621  34.0
102.638  34.0
102.655  34.0
102.671  34.0
102.688  34.0
102.705  34.0
102.722  34.0
102.738  33.0
102.755  33.0
102.771  33.0
102.788  33.0
102.804  33.0
102.821  33.0
102.838  33.0
102.854  33.0
102.871  33.0
102.888  33.0
102.904  33.0
102.921  33.0
102.939  33.0
102.955  33.0
102.971  33.0
102.988  33.0
103.005  33.0
103.021  33.0
103.038  33.0
103.054  33.0
103.072  33.0
103.088  33.0
103.104  33.0
103.122  33.0
103.138  33.0
103.155  33.0
103.172  33.0
103.189  33.0
103.205  33.0
103.222  33.0
103.238  33.0
103.255  33.0
103.271  33.0
103.288  33.0
103.305  33.0
103.321  33.0
103.338  33.0
103.354  33.0
103.371  33.0
103.387  33.0
103.405  33.0
103.421  33.0
103.438  33.0
103.454  33.0
103.471  33.0
103.488  33.0
103.504  33.0
103.522  33.0
103.538  33.0
103.557  33.0
103.571  33.0
103.588  33.0
103.605  33.0
103.621  33.0
103.638  33.0
103.655  33.0
103.671  33.0
103.688  33.0
103.705  33.0
103.721  33.0
103.738  33.0
103.755  33.0
103.771  33.0
103.788  33.0
103.805  33.0
103.821  33.0
103.838  33.0
103.854  33.0
103.871  33.0
103.889  33.0
103.905  33.0
103.921  33.0
103.938  33.0
103.955  33.0
103.971  33.0
103.988  33.0
104.005  33.0
104.021  33.0
104.038  33.0
104.055  33.0
104.072  33.0
104.088  33.0
104.105  33.0
104.121  33.0
104.138  33.0
104.154  33.0
104.171  33.0
104.188  33.0
104.204  33.0
104.221  33.0
104.238  33.0
104.255  33.0
104.271  33.0
104.288  33.0
104.305  33.0
104.322  33.0
104.338  33.0
104.355  33.0
104.372  33.0
104.388  33.0
104.405  33.0
104.422  33.0
104.438  33.0
104.455  33.0
104.471  33.0
104.488  33.0
104.505  33.0
104.522  33.0
104.538  33.0
104.555  33.0
104.571  33.0
104.588  33.0
104.604  33.0
104.622  33.0
104.638  33.0
104.655  33.0
104.672  33.0
104.688  33.0
104.705  33.0
104.722  33.0
104.738  33.0
104.755  33.0
104.771  33.0
104.788  33.0
104.805  33.0
104.822  33.0
104.838  33.0
104.855  33.0
104.871  33.0
104.889  33.0
104.905  33.0
104.922  33.0
104.939  33.0
104.955  33.0
104.972  33.0
104.992  33.0
105.006  33.0
105.022  33.0
105.038  33.0
105.056  33.0
105.072  33.0
105.088  33.0
105.105  33.0
105.122  33.0
105.138  33.0
105.155  33.0
105.171  33.0
105.189  33.0
105.205  33.0
105.221  33.0
105.238  33.0
105.255  33.0
105.271  33.0
105.288  33.0
105.304  33.0
105.321  33.0
105.339  33.0
105.355  33.0
105.372  33.0
105.388  33.0
105.405  33.0
105.422  33.0
105.441  33.0
105.467  33.0
105.482  33.0
105.496  33.0
105.512  33.0
105.53  33.0
105.546  33.0
105.562  33.0
105.58  33.0
105.596  33.0
105.612  33.0
105.629  33.0
105.646  33.0
105.663  33.0
105.679  33.0
105.696  33.0
105.712  33.0
105.729  33.0
105.745  32.0
105.762  32.0
105.779  32.0
105.796  32.0
105.813  32.0
105.829  32.0
105.846  32.0
105.862  32.0
105.88  32.0
105.897  32.0
105.914  32.0
105.929  32.0
105.947  32.0
105.962  32.0
105.978  32.0
105.995  32.0
106.012  32.0
106.029  32.0
106.048  32.0
106.063  32.0
106.079  32.0
106.095  32.0
106.112  32.0
106.129  32.0
106.146  32.0
106.162  32.0
106.179  32.0
106.196  32.0
106.213  32.0
106.229  32.0
106.246  32.0
106.263  32.0
106.28  32.0
106.296  32.0
106.314  32.0
106.329  32.0
106.345  32.0
106.362  32.0
106.379  32.0
106.395  32.0
106.414  32.0
106.43  32.0
106.448  32.0
106.462  32.0
106.48  32.0
106.496  32.0
106.513  32.0
106.528  32.0
106.546  32.0
106.562  33.0
106.579  33.0
106.596  33.0
106.614  33.0
106.629  33.0
106.646  33.0
106.662  33.0
106.68  33.0
106.696  33.0
106.713  33.0
106.73  33.0
106.746  33.0
106.762  32.0
106.78  32.0
106.797  32.0
106.813  32.0
106.829  32.0
106.846  32.0
106.862  32.0
106.879  32.0
106.896  32.0
106.913  32.0
106.929  32.0
106.946  32.0
106.962  844.0
106.98  844.0
106.996  844.0
107.012  844.0
107.028  844.0
107.045  844.0
107.062  844.0
107.079  844.0
107.096  844.0
107.112  844.0
107.129  844.0
107.146  844.0
107.163  844.0
107.18  844.0
107.196  844.0
107.213  844.0
107.229  844.0
107.246  844.0
107.263  844.0
107.281  844.0
107.297  844.0
107.313  844.0
107.33  844.0
107.346  844.0
107.363  844.0
107.381  844.0
107.396  844.0
107.412  844.0
107.429  844.0
107.447  844.0
107.464  844.0
107.48  844.0
107.497  844.0
107.513  844.0
107.529  844.0
107.547  844.0
107.564  845.0
107.582  845.0
107.596  845.0
107.613  845.0
107.629  845.0
107.647  845.0
107.663  845.0
107.68  845.0
107.696  845.0
107.713  845.0
107.729  845.0
107.746  845.0
107.763  844.0
107.78  844.0
107.799  844.0
107.813  844.0
107.829  844.0
107.846  844.0
107.862  844.0
107.88  844.0
107.896  844.0
107.913  844.0
107.93  844.0
107.947  844.0
107.963  844.0
107.98  844.0
107.997  844.0
108.013  844.0
108.03  844.0
108.047  844.0
108.064  844.0
108.081  844.0
108.096  844.0
108.113  844.0
108.13  844.0
108.148  844.0
108.166  845.0
108.184  845.0
108.196  845.0
108.214  845.0
108.229  845.0
108.25  845.0
108.268  845.0
108.286  845.0
108.3  845.0
108.318  845.0
108.336  845.0
108.351  845.0
108.368  844.0
108.386  844.0
108.401  844.0
108.42  844.0
108.433  844.0
108.462  844.0
108.469  844.0
108.486  844.0
108.507  844.0
108.522  844.0
108.546  844.0
108.556  844.0
108.574  845.0
108.591  845.0
108.607  845.0
108.624  845.0
108.641  845.0
108.658  845.0
108.674  845.0
108.69  845.0
108.711  845.0
108.723  845.0
108.74  845.0
108.758  845.0
108.774  844.0
108.791  844.0
108.808  844.0
108.824  844.0
108.841  844.0
108.858  844.0
108.874  844.0
108.89  844.0
108.907  844.0
108.923  844.0
108.941  844.0
108.957  844.0
108.978  845.0
108.99  845.0
109.007  845.0
109.024  845.0
109.041  845.0
109.056  845.0
109.075  845.0
109.09  845.0
109.114  845.0
109.126  845.0
109.14  845.0
109.158  845.0
109.177  845.0
109.195  845.0
109.206  845.0
109.223  845.0
109.24  845.0
109.257  845.0
109.273  845.0
109.292  845.0
109.307  845.0
109.323  845.0
109.341  845.0
109.356  845.0
109.375  845.0
109.391  845.0
109.406  845.0
109.424  845.0
109.44  845.0
109.458  845.0
109.475  845.0
109.49  845.0
109.509  845.0
109.524  845.0
109.545  845.0
109.561  845.0
109.573  845.0
109.59  845.0
109.607  845.0
109.625  845.0
109.641  845.0
109.658  845.0
109.675  845.0
109.691  845.0
109.706  845.0
109.725  845.0
109.743  845.0
109.767  844.0
109.775  844.0
109.792  844.0
109.811  844.0
109.831  844.0
109.846  844.0
109.864  844.0
109.876  844.0
109.904  844.0
109.921  844.0
109.939  844.0
109.956  844.0
109.979  844.0
110.001  844.0
110.015  844.0
110.031  844.0
110.048  844.0
110.065  844.0
110.081  844.0
110.102  844.0
110.118  844.0
110.132  844.0
110.154  844.0
110.168  845.0
110.188  845.0
110.206  845.0
110.218  845.0
110.235  845.0
110.257  845.0
110.272  845.0
110.289  845.0
110.308  845.0
110.319  845.0
110.334  845.0
110.352  845.0
110.368  846.0
110.391  846.0
110.4  846.0
110.421  846.0
110.434  846.0
110.451  846.0
110.469  846.0
110.484  846.0
110.502  846.0
110.516  846.0
110.534  846.0
110.558  846.0
110.57  846.0
110.584  846.0
110.603  846.0
110.616  846.0
110.634  846.0
110.651  846.0
110.669  846.0
110.684  846.0
110.701  846.0
110.717  846.0
110.735  846.0
110.751  846.0
110.774  846.0
110.791  846.0
110.802  846.0
110.816  846.0
110.835  846.0
110.85  846.0
110.875  846.0
110.884  846.0
110.901  846.0
110.921  846.0
110.933  846.0
110.95  846.0
110.97  846.0
110.984  846.0
111.0  846.0
111.017  846.0
111.034  846.0
111.062  846.0
111.069  846.0
111.086  846.0
111.104  846.0
111.124  846.0
111.138  846.0
111.154  846.0
111.17  845.0
111.188  845.0
111.205  845.0
111.224  845.0
111.237  845.0
111.255  845.0
111.271  845.0
111.288  845.0
111.305  845.0
111.321  845.0
111.338  845.0
111.354  845.0
111.37  34.0
111.387  34.0
111.403  34.0
111.421  34.0
111.436  34.0
111.456  34.0
111.47  34.0
111.487  34.0
111.503  34.0
111.521  34.0
111.537  34.0
111.554  34.0
111.57  34.0
111.587  34.0
111.604  34.0
111.62  34.0
111.637  34.0
111.654  34.0
111.67  34.0
111.687  34.0
111.704  34.0
111.72  34.0
111.736  34.0
111.753  34.0
111.771  34.0
111.787  34.0
111.804  34.0
111.82  34.0
111.837  34.0
111.854  34.0
111.871  34.0
111.887  34.0
111.904  34.0
111.92  34.0
111.938  34.0
111.954  34.0
111.97  33.0
111.989  33.0
112.005  33.0
112.019  33.0
112.036  33.0
112.054  33.0
112.071  33.0
112.087  33.0
112.105  33.0
112.12  33.0
112.137  33.0
112.154  34.0
112.17  34.0
112.187  34.0
112.204  34.0
112.221  34.0
112.236  34.0
112.254  34.0
112.269  34.0
112.286  34.0
112.303  34.0
112.321  34.0
112.337  34.0
112.354  34.0
112.37  33.0
112.387  33.0
112.404  33.0
112.421  33.0
112.438  33.0
112.454  33.0
112.47  33.0
112.487  33.0
112.504  33.0
112.521  33.0
112.537  33.0
112.554  33.0
112.571  33.0
112.587  33.0
112.604  33.0
112.621  33.0
112.637  33.0
112.654  33.0
112.671  33.0
112.687  33.0
112.703  33.0
112.72  33.0
112.737  33.0
112.754  33.0
112.77  34.0
112.787  34.0
112.803  34.0
112.82  34.0
112.837  34.0
112.854  34.0
112.87  34.0
112.887  34.0
112.904  34.0
112.92  34.0
112.937  34.0
112.954  34.0
112.971  33.0
112.988  33.0
113.004  33.0
113.02  33.0
113.037  33.0
113.054  33.0
113.07  33.0
113.087  33.0
113.104  33.0
113.121  33.0
113.137  33.0
113.153  33.0
113.17  33.0
113.187  33.0
113.203  33.0
113.22  33.0
113.237  33.0
113.254  33.0
113.27  33.0
113.287  33.0
113.304  33.0
113.321  33.0
113.338  33.0
113.354  33.0
113.371  33.0
113.387  33.0
113.405  33.0
113.421  33.0
113.438  33.0
113.457  33.0
113.469  33.0
113.487  33.0
113.504  33.0
113.52  33.0
113.539  33.0
113.554  33.0
113.572  33.0
113.587  33.0
113.605  33.0
113.62  33.0
113.638  33.0
113.655  33.0
113.671  33.0
113.688  33.0
113.705  33.0
113.72  33.0
113.738  33.0
113.755  33.0
113.771  33.0
113.788  33.0
113.804  33.0
113.821  33.0
113.837  33.0
113.854  33.0
113.87  33.0
113.887  33.0
113.904  33.0
113.921  33.0
113.937  33.0
113.954  33.0
113.971  34.0
113.987  34.0
114.004  34.0
114.021  34.0
114.037  34.0
114.054  34.0
114.071  34.0
114.087  34.0
114.104  34.0
114.121  34.0
114.137  34.0
114.154  34.0
114.17  34.0
114.187  34.0
114.204  34.0
114.221  34.0
114.237  34.0
114.254  34.0
114.271  34.0
114.287  34.0
114.304  34.0
114.321  34.0
114.337  34.0
114.354  34.0
114.371  34.0
114.387  34.0
114.404  34.0
114.421  34.0
114.437  34.0
114.454  34.0
114.471  34.0
114.487  34.0
114.504  34.0
114.521  34.0
114.537  34.0
114.554  34.0
114.571  34.0
114.588  34.0
114.604  34.0
114.621  34.0
114.638  34.0
114.654  34.0
114.671  34.0
114.687  34.0
114.706  34.0
114.72  34.0
114.737  34.0
114.754  34.0
114.772  33.0
114.786  33.0
114.804  33.0
114.821  33.0
114.837  33.0
114.854  33.0
114.871  33.0
114.887  33.0
114.904  33.0
114.92  33.0
114.937  33.0
114.954  33.0
114.971  33.0
114.988  33.0
115.004  33.0
115.021  33.0
115.037  33.0
115.054  33.0
115.071  33.0
115.088  33.0
115.104  33.0
115.121  33.0
115.137  33.0
115.155  33.0
115.171  33.0
115.188  33.0
115.204  33.0
115.22  33.0
115.237  33.0
115.254  33.0
115.271  33.0
115.287  33.0
115.304  33.0
115.321  33.0
115.338  33.0
115.354  33.0
115.371  33.0
115.388  33.0
115.404  33.0
115.421  33.0
115.437  33.0
115.455  33.0
115.471  33.0
115.488  33.0
115.504  33.0
115.521  33.0
115.537  33.0
115.554  33.0
115.571  33.0
115.588  33.0
115.604  33.0
115.621  33.0
115.638  33.0
115.654  33.0
115.671  33.0
115.688  33.0
115.705  33.0
115.721  33.0
115.738  33.0
115.754  33.0
115.771  33.0
115.788  33.0
115.804  33.0
115.821  33.0
115.838  33.0
115.854  33.0
115.871  33.0
115.888  33.0
115.905  33.0
115.921  33.0
115.937  33.0
115.954  33.0
115.971  845.0
115.987  845.0
116.004  845.0
116.021  845.0
116.038  845.0
116.059  845.0
116.072  845.0
116.087  845.0
116.104  845.0
116.121  845.0
116.138  845.0
116.154  845.0
116.171  845.0
116.188  845.0
116.204  845.0
116.221  845.0
116.237  845.0
116.254  845.0
116.271  845.0
116.288  845.0
116.304  845.0
116.321  845.0
116.338  845.0
116.354  845.0
116.371  845.0
116.388  845.0
116.404  845.0
116.421  845.0
116.437  845.0
116.455  845.0
116.471  845.0
116.488  845.0
116.504  845.0
116.521  845.0
116.537  845.0
116.554  845.0
116.571  845.0
116.588  845.0
116.604  845.0
116.621  845.0
116.638  845.0
116.654  845.0
116.671  845.0
116.688  845.0
116.704  845.0
116.721  845.0
116.738  845.0
116.754  845.0
116.771  844.0
116.788  844.0
116.805  844.0
116.821  844.0
116.838  844.0
116.854  844.0
116.871  844.0
116.888  844.0
116.904  844.0
116.921  844.0
116.938  844.0
116.955  844.0
116.972  845.0
116.988  845.0
117.004  845.0
117.021  845.0
117.037  845.0
117.055  845.0
117.071  845.0
117.088  845.0
117.104  845.0
117.121  845.0
117.137  845.0
117.155  845.0
117.171  844.0
117.188  844.0
117.204  844.0
117.221  844.0
117.238  844.0
117.254  844.0
117.271  844.0
117.288  844.0
117.304  844.0
117.321  844.0
117.338  844.0
117.354  844.0
117.371  844.0
117.387  844.0
117.408  844.0
117.421  844.0
117.438  844.0
117.455  844.0
117.471  844.0
117.487  844.0
117.504  844.0
117.521  844.0
117.538  844.0
117.555  844.0
117.57  844.0
117.587  844.0
117.605  844.0
117.622  844.0
117.638  844.0
117.654  844.0
117.671  844.0
117.687  844.0
117.704  844.0
117.721  844.0
117.738  844.0
117.754  844.0
117.772  845.0
117.788  845.0
117.804  845.0
117.821  845.0
117.838  845.0
117.855  845.0
117.871  845.0
117.888  845.0
117.904  845.0
117.921  845.0
117.937  845.0
117.955  845.0
117.971  845.0
117.988  845.0
118.005  845.0
118.021  845.0
118.038  845.0
118.055  845.0
118.071  845.0
118.088  845.0
118.105  845.0
118.121  845.0
118.138  845.0
118.155  845.0
118.171  844.0
118.188  844.0
118.204  844.0
118.221  844.0
118.238  844.0
118.254  844.0
118.272  844.0
118.289  844.0
118.306  844.0
118.322  844.0
118.34  844.0
118.357  844.0
118.374  844.0
118.389  844.0
118.405  844.0
118.422  844.0
118.44  844.0
118.455  844.0
118.471  844.0
118.488  844.0
118.506  844.0
118.522  844.0
118.539  844.0
118.556  844.0
118.576  845.0
118.589  845.0
118.605  845.0
118.622  845.0
118.64  845.0
118.654  845.0
118.673  845.0
118.691  845.0
118.708  845.0
118.726  845.0
118.738  845.0
118.755  845.0
118.772  845.0
118.788  845.0
118.806  845.0
118.824  845.0
118.838  845.0
118.854  845.0
118.872  845.0
118.89  845.0
118.904  845.0
118.923  845.0
118.942  845.0
118.956  845.0
118.972  844.0
118.988  844.0
119.008  844.0
119.021  844.0
119.039  844.0
119.057  844.0
119.075  844.0
119.093  844.0
119.105  844.0
119.121  844.0
119.139  844.0
119.157  845.0
119.173  845.0
119.189  845.0
119.207  845.0
119.222  845.0
119.238  845.0
119.256  845.0
119.274  845.0
119.288  845.0
119.306  845.0
119.321  845.0
119.344  845.0
